tconst,titleType,year,primaryTitle,originalTitle,runtimeMinutes,genres,averageRating,numVotes
tt0430431,movie,2006,One Night with the King,One Night with the King,123,"Biography,Drama,History",6.2,6545
tt0259974,movie,2000,Digimon: The Movie,Digimon: The Movie,82,"Action,Adventure,Animation",6.1,6544
tt0443708,movie,2005,Page 3,Page 3,139,Drama,7.3,6543
tt4353996,movie,2016,The King's Choice,Kongens nei,133,"Biography,Drama,History",7.1,6542
tt0120703,movie,1998,How Stella Got Her Groove Back,How Stella Got Her Groove Back,124,"Comedy,Drama,Romance",5.7,6542
tt9134216,movie,2019,Playing with Fire,Playing with Fire,96,"Comedy,Family",4.9,6541
tt1727358,movie,2011,Panic Button,Panic Button,96,"Horror,Thriller",5.3,6535
tt2035630,movie,2012,Starlet,Starlet,103,Drama,6.8,6535
tt0045546,movie,1953,"The Beast from 20,000 Fathoms","The Beast from 20,000 Fathoms",80,"Horror,Sci-Fi",6.7,6533
tt0075669,movie,1977,Amar Akbar Anthony,Amar Akbar Anthony,184,"Action,Comedy,Drama",7.5,6529
tt0055047,movie,1961,King of Kings,King of Kings,168,"Biography,Drama,History",7.0,6529
tt0116823,movie,1996,Larger Than Life,Larger Than Life,93,"Comedy,Family",5.7,6528
tt5646136,movie,2016,Hillary's America: The Secret History of the Democratic Party,Hillary's America: The Secret History of the Democratic Party,106,"Biography,Documentary,History",5.3,6526
tt0446719,movie,2005,Isolation,Isolation,95,"Horror,Sci-Fi,Thriller",5.6,6523
tt0257231,movie,2001,Torrente 2: Mission in Marbella,Torrente 2: Misión en Marbella,99,"Action,Comedy,Crime",6.4,6521
tt1777551,movie,2011,Bobby Fischer Against the World,Bobby Fischer Against the World,93,"Biography,Documentary,History",7.4,6521
tt0291003,movie,2001,Behind the Sun,Abril Despedaçado,105,Drama,7.6,6521
tt0025164,movie,1934,The Gay Divorcee,The Gay Divorcee,107,"Comedy,Musical,Romance",7.5,6520
tt0018192,movie,1927,Napoleon,Napoléon vu par Abel Gance,240,"Biography,Drama,History",8.1,6518
tt0109306,movie,1994,Blue Sky,Blue Sky,101,"Drama,Romance",6.4,6518
tt0088683,movie,1985,Agnes of God,Agnes of God,98,"Drama,Mystery",6.6,6517
tt4181782,movie,2017,The Crucifixion,The Crucifixion,90,"Horror,Mystery,Thriller",5.1,6516
tt7853242,movie,2018,Love Per Square Foot,Love Per Square Foot,133,"Comedy,Romance",7.2,6514
tt0097728,movie,1989,Leningrad Cowboys Go America,Leningrad Cowboys Go America,79,"Comedy,Music",7.0,6513
tt0087065,movie,1984,Cloak & Dagger,Cloak & Dagger,101,"Action,Adventure,Crime",6.6,6513
tt0091637,movie,1986,No Mercy,No Mercy,106,"Crime,Drama,Romance",5.7,6513
tt0104782,movie,1992,Léolo,Léolo,107,"Comedy,Drama",7.5,6512
tt0084509,movie,1982,The Plague Dogs,The Plague Dogs,103,"Adventure,Animation,Drama",7.8,6511
tt0075342,movie,1976,The Town That Dreaded Sundown,The Town That Dreaded Sundown,90,"Crime,Drama,Horror",6.1,6510
tt7758160,movie,2018,Goodachari,Goodachari,147,"Action,Thriller",7.8,6507
tt0218864,movie,2002,Buying the Cow,Buying the Cow,88,"Comedy,Romance",5.9,6506
tt2978102,movie,2016,Term Life,Term Life,93,"Crime,Drama,Thriller",5.5,6505
tt0142201,movie,1999,Crazy in Alabama,Crazy in Alabama,111,"Comedy,Crime,Drama",6.2,6503
tt2620736,movie,2013,Jug Face,Jug Face,81,"Drama,Horror,Thriller",5.2,6501
tt0116752,movie,1996,Drifting Clouds,Kauas pilvet karkaavat,97,"Comedy,Drama",7.7,6501
tt0299108,movie,2001,Rehnaa Hai Terre Dil Mein,Rehnaa Hai Terre Dil Mein,160,"Musical,Romance",7.5,6501
tt1821426,movie,2013,Family Weekend,Family Weekend,105,"Comedy,Drama",6.3,6499
tt0076716,movie,1977,Sinbad and the Eye of the Tiger,Sinbad and the Eye of the Tiger,113,"Action,Adventure,Family",6.4,6499
tt8001346,movie,2018,Asterix: The Secret of the Magic Potion,Astérix: Le secret de la potion magique,87,"Adventure,Animation,Comedy",6.7,6499
tt4919484,movie,2016,Little Men,Little Men,85,Drama,6.7,6499
tt0106873,movie,1993,Fatal Instinct,Fatal Instinct,91,"Comedy,Crime,Thriller",5.8,6498
tt0168172,movie,1999,Simon Sez,Simon Sez,85,"Action,Comedy",2.5,6498
tt0071675,movie,1974,It's Alive,It's Alive,91,Horror,5.8,6497
tt0380366,movie,2004,A Fond Kiss,A Fond Kiss,104,"Drama,Romance",7.1,6496
tt8128188,movie,2019,High Flying Bird,High Flying Bird,90,"Drama,Sport",6.2,6494
tt0373690,movie,2004,Arsène Lupin,Arsène Lupin,125,"Action,Adventure,Crime",5.5,6494
tt0387059,movie,2005,Bee Season,Bee Season,104,"Drama,Family",5.5,6490
tt7476236,movie,2018,Minding the Gap,Minding the Gap,93,Documentary,8.1,6488
tt6892400,movie,2017,The Girl in the Fog,La ragazza nella nebbia,128,"Crime,Mystery,Thriller",6.8,6487
tt2714380,movie,2014,The Remaining,The Remaining,88,"Drama,Horror,Mystery",4.3,6487
tt0043067,movie,1950,Treasure Island,Treasure Island,96,"Adventure,Family",6.9,6486
tt0301978,movie,2002,Ten,Dah,89,Drama,7.5,6486
tt0104740,movie,1989,Little Nemo: Adventures in Slumberland,Little Nemo,85,"Adventure,Animation,Drama",7.2,6485
tt0072285,movie,1973,Thriller: A Cruel Picture,Thriller - en grym film,104,"Action,Thriller",6.4,6481
tt0037077,movie,1943,The Miracle of Morgan's Creek,The Miracle of Morgan's Creek,98,"Comedy,Romance,War",7.6,6480
tt1841542,movie,2011,Chillar Party,Chillar Party,135,"Comedy,Drama,Family",7.4,6480
tt0066767,movie,1971,The Anderson Tapes,The Anderson Tapes,99,"Action,Crime,Thriller",6.4,6479
tt1455151,movie,2010,My Afternoons with Margueritte,La tête en friche,82,"Comedy,Drama",7.2,6478
tt0104006,movie,1992,Consenting Adults,Consenting Adults,99,"Crime,Drama,Mystery",5.7,6478
tt0985025,movie,2008,Dark Floors,Dark Floors,85,"Action,Fantasy,Horror",4.5,6477
tt0159784,movie,2000,Takedown,Takedown,96,"Biography,Crime,Drama",6.3,6474
tt5540188,movie,2017,The Nile Hilton Incident,The Nile Hilton Incident,111,"Crime,Drama,Mystery",6.7,6474
tt0323642,movie,2003,Piglet's Big Movie,Piglet's Big Movie,75,"Adventure,Animation,Comedy",6.1,6474
tt0081163,movie,1980,The Mirror Crack'd,The Mirror Crack'd,105,"Crime,Mystery,Thriller",6.2,6471
tt2758904,movie,2014,Search Party,Search Party,93,"Adventure,Comedy",5.6,6471
tt0109447,movie,1994,Clifford,Clifford,90,Comedy,5.5,6470
tt3013610,movie,2015,Mia Madre,Mia madre,106,Drama,6.8,6468
tt0101628,movie,1992,Critters 4,Critters 4,87,"Horror,Sci-Fi",4.1,6468
tt1571724,movie,2010,Honey,Bal,103,Drama,7.2,6467
tt0063633,movie,1969,The Cremator,Spalovac mrtvol,95,"Comedy,Crime,Drama",8.0,6467
tt0465676,movie,2006,The Banquet,Ye yan,131,"Action,Drama,Fantasy",6.4,6466
tt0082247,movie,1981,Death Hunt,Death Hunt,97,"Action,Adventure,Crime",7.0,6464
tt0096289,movie,1988,Torch Song Trilogy,Torch Song Trilogy,120,"Comedy,Drama,Romance",7.7,6463
tt0419781,movie,2005,Graves End,Graves End,90,"Mystery,Thriller",8.9,6463
tt0142233,movie,1990,Dragon Ball Z: Tree of Might,Dragon Ball Z: Chikyû Marugoto Chôkessen,60,"Action,Adventure,Animation",7.0,6461
tt0290332,movie,2001,The Wash,The Wash,93,Comedy,4.8,6461
tt3319730,movie,2017,The Mercy,The Mercy,112,"Adventure,Biography,Drama",6.0,6460
tt0032234,movie,1940,The Bank Dick,The Bank Dick,72,Comedy,7.2,6460
tt0085475,movie,1983,Eddie and the Cruisers,Eddie and the Cruisers,95,"Drama,Music,Mystery",6.9,6460
tt4105970,movie,2015,They Look Like People,They Look Like People,80,"Drama,Horror,Mystery",5.9,6459
tt0088936,movie,1985,Code of Silence,Code of Silence,101,"Action,Crime,Drama",6.1,6459
tt7388562,movie,2018,"Paul, Apostle of Christ","Paul, Apostle of Christ",108,"Adventure,Biography,Drama",6.6,6458
tt4404474,movie,2015,Potato Salad,Kartoffelsalat,81,"Comedy,Horror",1.3,6455
tt1206488,movie,2009,The Milk of Sorrow,La teta asustada,95,"Drama,Music",6.7,6455
tt0058390,movie,1964,The Naked Kiss,The Naked Kiss,90,"Crime,Drama",7.3,6454
tt0080889,movie,1980,Hopscotch,Hopscotch,106,"Adventure,Comedy",7.1,6454
tt7058080,movie,2019,Angel of Mine,Angel of Mine,98,"Drama,Mystery,Thriller",6.5,6454
tt6958212,movie,2017,Sweet Country,Sweet Country,113,"Adventure,Crime,Drama",6.9,6454
tt2420756,movie,2014,Night of the Wolf,Late Phases,95,Horror,6.0,6453
tt1587828,movie,2011,Confessions of a Brazilian Call Girl,Bruna Surfistinha,131,"Biography,Drama",6.1,6453
tt2120152,movie,2012,The Invisible War,The Invisible War,93,"Crime,Documentary",7.6,6452
tt8488126,movie,2019,The Inventor: Out for Blood in Silicon Valley,The Inventor: Out for Blood in Silicon Valley,119,Documentary,7.1,6452
tt1135952,movie,2009,White Material,White Material,106,"Drama,War",6.9,6452
tt4699388,movie,2016,Up for Love,Un homme à la hauteur,98,"Comedy,Romance",6.3,6452
tt5951188,movie,2019,The Balkan Line,Balkanskiy rubezh,130,"Action,War",6.7,6452
tt0076137,movie,1977,Herbie Goes to Monte Carlo,Herbie Goes to Monte Carlo,105,"Action,Adventure,Comedy",5.6,6451
tt0096288,movie,1988,Landscape in the Mist,Topio stin omihli,127,Drama,8.0,6448
tt0192194,movie,1999,Julien Donkey-Boy,Julien Donkey-Boy,94,"Comedy,Drama",6.9,6445
tt1488181,movie,2012,Adventures in Zambezia,Zambezia,83,"Adventure,Animation,Comedy",5.8,6445
tt0029957,movie,1938,La Bête Humaine,La bête humaine,100,"Crime,Drama",7.6,6445
tt1064931,movie,2007,The White Angel,Beyaz Melek,115,Drama,6.5,6444
tt0420015,movie,2005,Nine Lives,Nine Lives,115,Drama,6.7,6444
tt0322545,movie,2003,Berlin Blues,Herr Lehmann,105,"Comedy,Drama",7.2,6443
tt4351548,movie,2017,Bomb City,Bomb City,95,"Crime,Drama",6.8,6442
tt4083572,movie,2016,Urge,Urge,89,Thriller,4.7,6441
tt0403455,movie,2005,Roll Bounce,Roll Bounce,112,"Comedy,Drama,Music",6.1,6440
tt0298337,movie,2006,Free Jimmy,Slipp Jimmy fri,86,"Animation,Comedy",6.0,6439
tt0120765,movie,1998,My Giant,My Giant,103,"Comedy,Drama",5.0,6438
tt0473310,movie,2007,Ram Gopal Varma Ki Aag,Ram Gopal Varma Ki Aag,171,"Action,Adventure,Comedy",1.7,6438
tt0083996,movie,1982,The Troops & Troop-ettes,Le gendarme et les gendarmettes,102,"Adventure,Comedy,Crime",6.2,6437
tt0095989,movie,1988,Return of the Killer Tomatoes!,Return of the Killer Tomatoes!,98,"Comedy,Horror,Sci-Fi",5.2,6436
tt1386683,movie,2010,A Somewhat Gentle Man,En ganske snill mann,113,"Comedy,Crime,Drama",6.9,6435
tt0040872,movie,1948,They Live by Night,They Live by Night,95,"Crime,Film-Noir,Romance",7.5,6435
tt3137764,movie,2015,Staten Island Summer,Staten Island Summer,108,Comedy,5.6,6434
tt1704619,movie,2010,Tabloid,Tabloid,87,"Crime,Documentary",7.0,6434
tt1100051,movie,2010,Bereavement,Bereavement,103,"Crime,Horror,Thriller",5.1,6432
tt0091497,movie,1986,Mauvais Sang,Mauvais sang,116,"Crime,Drama,Romance",7.3,6432
tt5034474,movie,2016,The Assignment,The Assignment,95,"Action,Crime,Thriller",4.6,6431
tt0060450,movie,1965,The Troops in New York,Le gendarme à New York,102,"Adventure,Comedy,Crime",6.5,6431
tt0091178,movie,1986,Haunted Honeymoon,Haunted Honeymoon,82,Comedy,5.7,6431
tt4864932,movie,2016,Baaghi,Baaghi,133,"Action,Thriller",5.2,6430
tt0255111,movie,2000,Dhadkan,Dhadkan,161,"Drama,Romance",6.5,6428
tt0066534,movie,1969,The Milky Way,La voie lactée,102,"Comedy,Drama",7.5,6428
tt1951216,movie,2013,The Look of Love,The Look of Love,101,"Biography,Comedy,Drama",6.0,6427
tt4807408,movie,2019,The Best of Enemies,The Best of Enemies,133,"Biography,Drama,History",7.1,6427
tt3563262,movie,2017,Submergence,Submergence,112,"Drama,Romance,Thriller",5.4,6426
tt6483364,movie,2018,Teen Spirit,Teen Spirit,93,"Drama,Music",6.1,6426
tt2007993,movie,2011,Warriors of the Rainbow: Seediq Bale I,Sai de ke · ba lai: Tai yang qi,144,"Action,Drama,History",7.5,6421
tt2785390,movie,2014,America: Imagine the World Without Her,America: Imagine the World Without Her,105,Documentary,5.4,6420
tt0048973,movie,1956,Baby Doll,Baby Doll,114,Drama,7.4,6420
tt2215151,movie,2013,Inequality for All,Inequality for All,89,Documentary,8.0,6418
tt0109415,movie,1995,Children of the Corn III: Urban Harvest,Children of the Corn III: Urban Harvest,92,"Horror,Thriller",4.1,6414
tt0993789,movie,2008,A Christmas Tale,Un conte de Noël,150,"Comedy,Drama",7.0,6413
tt2645092,movie,2013,Hükümet Kadin,Hükümet Kadin,99,Comedy,6.5,6412
tt0196158,movie,2001,Ticker,Ticker,92,"Action,Crime,Thriller",3.5,6412
tt0396857,movie,2005,Shadowboxer,Shadowboxer,93,"Action,Crime,Drama",5.5,6411
tt0352994,movie,2004,Walk on Water,Walk on Water,103,"Drama,Mystery,Thriller",7.3,6410
tt0222270,movie,2000,Phir Bhi Dil Hai Hindustani,Phir Bhi Dil Hai Hindustani,160,"Comedy,Drama,Musical",6.2,6410
tt0914837,movie,2009,44 Inch Chest,44 Inch Chest,95,"Crime,Drama",5.8,6410
tt0033874,movie,1942,The Man Who Came to Dinner,The Man Who Came to Dinner,112,"Comedy,Romance",7.6,6408
tt1093369,movie,2008,Hush,Hush,91,"Horror,Thriller",6.0,6408
tt9477520,movie,2019,Asuran,Asuran,141,"Action,Drama",8.6,6405
tt7691572,movie,2017,Cyborgs: Heroes Never Die,Kiborgy. Heroyi ne vmyrayut,112,"Action,Drama,War",7.9,6404
tt0119934,movie,1998,Without Limits,Without Limits,117,"Biography,Drama,Sport",7.2,6403
tt0099399,movie,1990,Delta Force 2: The Colombian Connection,Delta Force 2: The Colombian Connection,111,"Action,Adventure,Crime",4.9,6400
tt0096149,movie,1988,Space Mutiny,Space Mutiny,91,"Action,Adventure,Romance",2.1,6400
tt3346224,movie,2015,Zipper,Zipper,112,"Drama,Thriller",5.7,6400
tt3365778,movie,2014,Breathe,Respire,91,Drama,7.1,6399
tt0075143,movie,1976,The Message,Al-risâlah,207,"Biography,Drama,History",8.9,6397
tt0124102,movie,1998,Strangeland,Strangeland,85,"Horror,Thriller",5.1,6397
tt0456165,movie,2005,Salaam Namaste,Salaam Namaste,158,"Comedy,Drama,Romance",6.2,6396
tt0925248,movie,2007,In the Shadow of the Moon,In the Shadow of the Moon,100,"Documentary,History",8.0,6396
tt0055719,movie,1962,The 300 Spartans,The 300 Spartans,114,"Adventure,Drama,History",6.6,6396
tt10481868,movie,2019,Black Christmas,Black Christmas,92,"Horror,Mystery,Thriller",3.2,6395
tt0123987,movie,1998,Madeline,Madeline,88,"Comedy,Family",5.9,6395
tt0277327,movie,2001,As Far as My Feet Will Carry Me,So weit die Füße tragen,158,"Action,Adventure,Drama",7.4,6394
tt0314431,movie,2003,Hope Springs,Hope Springs,92,"Comedy,Romance",5.4,6392
tt0044357,movie,1953,Angel Face,Angel Face,91,"Crime,Drama,Film-Noir",7.3,6392
tt0040367,movie,1948,A Foreign Affair,A Foreign Affair,116,"Comedy,Drama,Romance",7.3,6391
tt0090319,movie,1985,White Nights,White Nights,136,"Drama,Music",6.7,6391
tt0056541,movie,1962,Sweet Bird of Youth,Sweet Bird of Youth,120,Drama,7.3,6390
tt4621630,movie,2016,Boy Missing,Secuestro,105,"Crime,Thriller",6.4,6389
tt6920356,movie,2019,The Souvenir,The Souvenir,120,"Drama,Mystery,Romance",6.5,6388
tt0796307,movie,2007,Under the Same Moon,La misma luna,106,"Adventure,Drama",7.3,6388
tt0166110,movie,2001,Bones,Bones,96,"Crime,Horror",4.1,6388
tt2145829,movie,2014,Robot Overlords,Robot Overlords,90,"Action,Adventure,Sci-Fi",4.6,6387
tt0076327,movie,1977,Looking for Mr. Goodbar,Looking for Mr. Goodbar,136,Drama,6.7,6386
tt0029682,movie,1937,Topper,Topper,97,"Comedy,Fantasy,Romance",7.3,6385
tt0101590,movie,1991,Class Action,Class Action,110,"Drama,Thriller",6.4,6384
tt0109020,movie,1994,71 Fragments of a Chronology of Chance,71 Fragmente einer Chronologie des Zufalls,100,Drama,7.2,6384
tt0064030,movie,1969,Anne of the Thousand Days,Anne of the Thousand Days,145,"Biography,Drama,History",7.5,6382
tt1967614,movie,2016,The Comedian,The Comedian,120,"Comedy,Drama",5.7,6379
tt1381418,movie,2011,You May Not Kiss the Bride,You May Not Kiss the Bride,99,"Action,Comedy,Crime",5.4,6378
tt0051790,movie,1958,"Ivan the Terrible, Part II",Ivan Groznyy. Skaz vtoroy: Boyarskiy zagovor,88,"Biography,History",7.9,6376
tt2077886,movie,2011,The Phantom of the Opera at the Royal Albert Hall,The Phantom of the Opera at the Royal Albert Hall,137,"Drama,Music,Musical",8.8,6374
tt0035160,movie,1943,Ossessione,Ossessione,140,"Crime,Drama,Romance",7.7,6371
tt1817676,movie,2012,Girl in Progress,Girl in Progress,93,"Comedy,Drama",5.6,6369
tt2636522,movie,2013,The Unbelievers,The Unbelievers,77,Documentary,6.9,6369
tt2640474,movie,2013,The House at the End of Time,La casa del fin de los tiempos,101,"Drama,Fantasy,Horror",6.8,6369
tt0114609,movie,1995,Tales from the Hood,Tales from the Hood,98,"Crime,Horror,Thriller",6.3,6366
tt2308773,movie,2012,Ishaqzaade,Ishaqzaade,120,"Action,Drama,Romance",6.5,6366
tt2190367,movie,2012,Neighboring Sounds,O Som ao Redor,131,"Drama,Thriller",7.2,6366
tt0091060,movie,1986,Flodder,Flodder,111,"Action,Comedy,Family",6.6,6365
tt0283534,movie,2001,The Parole Officer,The Parole Officer,93,"Comedy,Crime",6.4,6365
tt0101428,movie,1991,La Belle Noiseuse,La belle noiseuse,238,Drama,7.6,6364
tt0367082,movie,2005,Fateless,Sorstalanság,140,"Drama,Romance,War",6.9,6362
tt0418753,movie,2005,Inside Deep Throat,Inside Deep Throat,89,"Biography,Documentary,History",6.7,6362
tt0120199,movie,1996,Space Truckers,Space Truckers,95,"Adventure,Comedy,Sci-Fi",5.3,6362
tt4936176,movie,2016,Mascots,Mascots,89,Comedy,5.7,6362
tt3264102,movie,2014,Red Army,Red Army,84,"Biography,Documentary,History",7.7,6361
tt1166085,movie,2008,120,120,114,"Drama,History,War",7.3,6360
tt0082924,movie,1980,Super Fuzz,Poliziotto superpiù,97,"Action,Comedy,Fantasy",6.4,6360
tt0114916,movie,1995,When Night Is Falling,When Night Is Falling,94,"Drama,Romance",6.5,6359
tt3741632,movie,2017,The Leisure Seeker,The Leisure Seeker,112,"Adventure,Comedy,Drama",6.7,6357
tt0094860,movie,1989,The Church,La chiesa,102,Horror,6.2,6356
tt0120692,movie,1998,Strike!,Strike!,97,Comedy,6.7,6355
tt1986953,movie,2012,Storage 24,Storage 24,87,"Action,Horror,Mystery",4.4,6355
tt1047494,movie,2008,Meet the Browns,Meet the Browns,100,"Comedy,Drama,Romance",4.3,6354
tt0245929,movie,2000,Devils on the Doorstep,Guizi lai le,139,"Comedy,Drama,War",8.2,6352
tt0090917,movie,1986,Deadly Friend,Deadly Friend,91,"Drama,Horror,Sci-Fi",5.6,6351
tt0087635,movie,1984,The Lonely Guy,The Lonely Guy,90,"Comedy,Romance",6.3,6351
tt0326429,movie,2003,The Miracle of Bern,Das Wunder von Bern,118,"Drama,Sport",6.7,6349
tt0049010,movie,1956,Bigger Than Life,Bigger Than Life,95,Drama,7.6,6349
tt0210358,movie,2000,Things You Can Tell Just by Looking at Her,Things You Can Tell Just by Looking at Her,109,"Drama,Romance",6.5,6346
tt2649128,movie,2013,Metro,Metro,133,"Action,Drama,Thriller",6.5,6340
tt5083702,movie,2015,The Fear of 13,The Fear of 13,96,"Crime,Documentary,Mystery",7.7,6339
tt0101985,movie,1991,A Brighter Summer Day,Gu ling jie shao nian sha ren shi jian,237,"Crime,Drama,Romance",8.4,6338
tt1087842,movie,2007,Eden Log,Eden Log,98,"Horror,Mystery,Sci-Fi",5.3,6338
tt0119832,movie,1997,One Night Stand,One Night Stand,102,"Drama,Romance",5.8,6338
tt0034881,movie,1942,I Married a Witch,I Married a Witch,77,"Comedy,Fantasy,Romance",7.2,6336
tt1446072,movie,2011,Game of Death,Game of Death,98,"Action,Adventure,Thriller",4.7,6335
tt0220100,movie,2000,Timecode,Timecode,97,"Drama,Romance",6.0,6334
tt8820590,movie,2018,T-34,T-34,139,"Action,War",6.6,6334
tt0475783,movie,2005,Welcome to Dongmakgol,Welkkeom tu Dongmakgol,133,"Comedy,Drama,War",7.7,6333
tt3776826,movie,2016,Operation Avalanche,Operation Avalanche,94,"Drama,Mystery,Thriller",6.1,6331
tt0039404,movie,1947,Fun and Fancy Free,Fun & Fancy Free,73,"Adventure,Animation,Comedy",6.6,6330
tt1925518,movie,2013,The Protector 2,Tom yum goong 2,104,Action,5.3,6328
tt0073198,movie,1975,"Jeanne Dielman, 23, Quai du Commerce, 1080 Bruxelles","Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",202,Drama,7.8,6328
tt1144804,movie,2009,Incredible Love,Kambakkht Ishq,142,"Action,Comedy,Romance",3.8,6327
tt0096866,movie,1989,The BFG,The BFG,91,"Adventure,Animation,Drama",6.7,6327
tt0046451,movie,1954,Touchez Pas au Grisbi,Touchez pas au grisbi,94,"Crime,Drama",7.8,6326
tt2352802,movie,2013,Goodbye World,Goodbye World,99,"Comedy,Drama",5.5,6326
tt0102729,movie,1991,Pure Luck,Pure Luck,96,"Comedy,Crime,Mystery",5.8,6325
tt0099277,movie,1990,Class of 1999,Class of 1999,99,"Action,Horror,Sci-Fi",5.9,6324
tt0047898,movie,1955,Bride of the Monster,Bride of the Monster,69,"Horror,Sci-Fi",4.2,6323
tt0068815,movie,1972,Lone Wolf and Cub: Sword of Vengeance,Kozure Ôkami: Ko wo kashi ude kashi tsukamatsuru,84,"Action,Adventure",7.8,6323
tt0109758,movie,1994,Exit to Eden,Exit to Eden,113,"Comedy,Crime,Romance",4.3,6323
tt0092576,movie,1987,StageFright,Deliria,90,"Horror,Thriller",6.7,6322
tt0101523,movie,1991,The Butcher's Wife,The Butcher's Wife,107,"Comedy,Fantasy,Romance",5.4,6322
tt4855748,movie,2016,XOXO,XOXO,92,"Drama,Music",5.3,6322
tt0138703,movie,1998,Phantasm IV: Oblivion,Phantasm IV: Oblivion,90,"Fantasy,Horror,Sci-Fi",5.7,6322
tt0330843,movie,2002,Saathiya,Saathiya,138,"Drama,Family,Romance",6.8,6321
tt0058458,movie,1964,The Soft Skin,La peau douce,113,"Drama,Romance",7.5,6321
tt0079550,movie,1979,Meteor,Meteor,108,"Action,Drama,Sci-Fi",5.0,6320
tt0130236,movie,1991,Samurai Cop,Samurai Cop,96,"Action,Crime,Thriller",4.6,6319
tt1801071,movie,2014,See You in Montevideo,"Montevideo, vidimo se!",141,"Adventure,Biography,Comedy",8.3,6319
